Id,Predicted
1573,2446.7060202932485
1575,2530.8733093843916
1580,2507.400223173504
1583,2370.0326963546436
1587,2554.484448036175
1592,2477.01529130895
1601,2396.535774369502
1602,2516.6435353521524
1605,2359.762546597376
1612,2517.496480613805
1615,2391.0187095601327
1622,2423.5661749170536
1624,2391.835851101108
1626,2631.792184191366
1629,2398.4669724921446
1632,2594.2623577070235
1635,2411.642054835998
1637,2425.347323824289
1642,2528.9495211403773
1643,2405.1647596160155
1644,2496.520234661971
1649,2350.6722340136384
1650,2487.0714689378256
1669,2456.523732394377
1671,2653.930641013412
1679,2569.622825229035
1682,2451.253982881972
1685,2570.441340977569
1686,2497.9878005594646
1690,2508.2300517050417
1691,2598.1971616605997
1693,2474.69839434132
1694,2485.0580791056555
1696,2524.801993168248
1711,2524.6588343445956
1718,2575.87986363137
1724,2817.5003593430997
1726,2630.0144597991166
1727,2614.883054797629
1734,2404.6953109144247
1748,2376.2362929754286
1751,2360.100641542554
1755,2587.9745216776
1758,2516.614060320095
1768,2443.3293813136884
1790,2389.601854053811
1792,2577.885242358879
1798,2587.95514874224
1800,2564.366509093392
1802,2491.229252279294
1806,2402.237716872848
1807,2294.234611614002
1819,2435.815587723935
1825,2420.8985608899584
1845,2403.1477874893876
1846,2411.0150782189994
1849,2449.3625312965755
1856,2567.6421604309357
1859,2403.719429962496
1860,2330.2248227566015
1863,2454.666396913191
1871,2436.2945036018236
1872,2492.3913991116874
1873,2509.178726245374
1889,2515.1419358647295
1890,2460.819624255442
1894,2520.6769206286085
1895,2542.424511324036
1900,2414.264979627945
1904,2440.6368991109052
1906,2566.6423413928424
1907,2510.372129031472
1909,2468.3827700020797
1910,2414.6989472181035
1912,2493.2726977503557
1915,2599.1179640140285
1919,2425.3492949631955
1927,2668.0096687210444
1930,2563.1772423182038
1931,2524.4472805220444
1933,2437.770442551587
1937,2501.7665279177877
1951,2545.2306244070214
1952,2587.357901050061
1960,2515.5595405288077
1962,2471.20865371201
1967,2619.8976567974996
1968,2431.848455321782
1969,2411.882504868832
1975,2601.2454365619715
1977,2517.9596722335586
1978,2486.0156069016307
1981,2494.5704580460733
1984,2442.880225502688
1987,2728.994835993427
1988,2400.4321297645265
1996,2572.991869100522
1998,2602.5757929096562
1999,2597.338402605651
2000,2512.316403465849
2003,2563.0969659589505
2006,2547.440366802299
2007,2429.742657636801
2013,2445.699400196443
2014,2728.352116185956
2016,2561.2729083603053
2022,2547.328367350959
2026,2499.6874310925386
2028,2588.6937082234385
2029,2353.7521844774706
2040,2640.6370709755406
2042,2461.842283221734
2043,2376.19718910184
2046,2451.7324352731634
2050,2474.235501968522
2063,2612.370080294476
2065,2466.9906700779284
2066,2452.3709738208977
2068,2444.5428199008807
2073,2568.735300858368
2077,2409.1479777749055
2079,2578.6751873275425
2082,2668.7319186977725
2085,2538.0759345991055
2088,2530.7106089651293
2093,2576.4477995725906
2096,2402.183697762862
2105,2469.592041411216
2109,2552.150856514261
2111,2449.713403477502
2112,2429.918447518214
2114,2542.12935348739
2135,2517.9976495278574
2144,2400.918612344603
2146,2441.999030106694
2148,2518.527670295614
2149,2471.177925811068
2153,2357.7198907272445
2159,2392.225395128417
2162,2375.2214579375463
2167,2549.4542480898863
2171,2549.3798694477946
2182,2604.199976256051
2190,2334.6606553803986
2194,2453.8324167716323
2195,2629.909119615656
2201,2549.6418310721197
2204,2529.0960883580137
2211,2492.8665801169186
2217,2449.9913255859506
2226,2511.7863213575893
2228,2506.362233193888
2234,2542.1452986433114
2239,2455.6572470470396
2241,2501.726695674861
2243,2450.414218232593
2254,2575.628418765107
2258,2487.9431035171087
2259,2417.771841219483
2263,2429.8952541568156
2265,2584.1930193304743
2268,2581.397352451473
2279,2502.9117631532877
2280,2453.047089513086
2282,2441.2137439182325
2296,2393.5807653029237
2302,2464.566141248971
2303,2333.7562599797566
2307,2536.9233965306894
2317,2475.8626569341955
2320,2397.631648210734
2321,2487.7987816406903
2330,2346.87589568717
2331,2498.055997948483
2334,2352.6068537089136
2342,2496.983905648008
2345,2375.5634600106755
2352,2583.616889872079
2353,2458.706845763245
2357,2662.0549698377313
2359,2633.6435514218183
2360,2435.586050973164
2362,2363.3453432576057
2364,2391.3737180357934
2366,2511.6607735307493
2367,2361.3763465768193
2368,2503.944901489155
2376,2527.464583804081
2378,2623.5861889800294
2383,2561.165749947347
2385,2475.0025541844107
2386,2450.5980519774957
2389,2513.354002589288
2393,2430.326479638566
2402,2403.3503065117015
2407,2520.6039723000385
2421,2484.688586096526
2427,2543.261589979179
2430,2400.142004328886
2432,2598.6357094051014
2437,2307.2865077388574
2452,2684.8543881998175
2455,2537.222653314943
2458,2517.8364060146305
2460,2521.1193438596156
2461,2569.8852718444887
2463,2441.464524487643
2466,2606.2276147705793
2467,2374.2571942155887
2468,2492.1372802198016
2470,2496.8427090856153
2478,2659.927355394501
2480,2532.0089922832326
2481,2503.4064694890762
2489,2462.5596244125486
2490,2434.2902951627725
2492,2480.4713643045147
2496,2372.9883564976385
2502,2369.53313550386
2522,2520.616083270678
2524,2521.6954581808964
2526,2526.0271567458585
2528,2582.809009206611
2530,2491.737850504359
2541,2559.153240402532
2546,2660.984962639538
2548,2449.1797614539864
2549,2431.1167498998975
2550,2420.912562316368
2553,2551.9361281319107
2558,2522.7039682423974
2566,2483.660632278668
2567,2413.008060295417
2568,2624.5066098762304
2570,2506.8296880945413
2574,2597.0275626491507
2580,2475.122025950258
2584,2524.8220542165573
2585,2407.430762583065
2587,2559.7571391142747
2595,2474.609908221625
2596,2455.3869830713247
2601,2326.4423202511766
2607,2573.377360129194
2610,2360.3143829346463
2611,2501.147714432787
2615,2501.4613627941308
2623,2574.1977067898515
2625,2421.450142823572
2634,2412.1347908343555
2638,2513.5315035707818
2644,2474.368539447717
2645,2514.0421734761644
2661,2766.6227851674366
2665,2506.7548598592034
2676,2287.0593261942045
2677,2490.388708158589
2679,2543.184699524955
2681,2646.803271698759
2685,2546.7020880766254
2687,2636.9871385813
2692,2395.620966260483
2697,2434.229493530251
2701,2436.8192550891968
2702,2566.283795014375
2708,2509.0668228994377
2719,2493.58573168846
2729,2477.1996068216604
2734,2542.154274862698
2735,2442.015960923726
2737,2446.264255315222
2738,2347.547637302198
2740,2572.416931186608
2744,2429.925508720102
2748,2559.8967386599325
2750,2475.1473181241536
2753,2610.0197082117975
2757,2491.8461330027267
2758,2397.0323660335025
2763,2602.826062940363
2767,2364.289317942393
2771,2479.1587760102734
2773,2513.428175365319
2778,2386.9661919902646
2782,2585.747544742847
2783,2356.2328113303292
2784,2511.8752524285446
2787,2516.1768335042902
2789,2485.2066456611487
2791,2473.354479929734
2793,2446.1642319848165
2797,2503.4064694890762
2802,2468.7687068522678
2820,2668.7671123735067
2822,2446.81178288413
2826,2577.0665541161065
2828,2499.673844336465
2832,2410.960065070846
2833,2609.716609450367
2835,2511.7880253125963
2836,2599.8798142411115
2841,2530.101144246761
2850,2464.281236383519
2855,2586.503696922294
2858,2729.820819909552
2860,2511.772954256517
2861,2417.489914811622
2864,2658.52395007768
2866,2524.3112615091873
2882,2438.6506591160646
2883,2379.9530417569977
2892,2545.3444365699274
2894,2452.818199048679
2896,2549.6460518153194
2900,2473.770895341325
2902,2367.031512082319
2910,2488.7051310785814
2911,2393.709966492058
2912,2467.223024660263
2916,2474.8217346678657
2923,2411.8058855404315
2929,2687.1006637647924
2934,2475.119191345067
2936,2656.2795532896394
2939,2370.078114269621
2946,2539.368625193342
2948,2434.675174586355
2952,2553.454384419171
2954,2599.235544850855
2955,2455.4369598773997
2957,2534.02679888637
2962,2542.306200084945
2964,2461.0433024858403
2966,2407.179865090369
2970,2511.0285086496406
2974,2594.542384806621
2982,2695.3839541761367
2987,2471.4831817463805
2988,2658.046623753712
2990,2677.268343518509
2995,2555.5658412480025
2996,2479.2113024074943
2999,2410.090130494647
3003,2534.836562829884
3006,2488.783096143715
3007,2344.83811496206
3008,2476.706024436593
3010,2336.8453707411777
3013,2402.1303582879427
3015,2497.676699188941
3017,2367.400302494021
3023,2530.871478594134
3027,2395.9314110067644
3035,2580.604002201686
3038,2346.9016909127877
3041,2317.6765971742984
3045,2496.131076581871
3049,2425.274413294124
3051,2411.8806035191155
3052,2611.130701195172
3063,2443.3216806255873
3066,2635.169890751791
3074,2702.6438271052043
3078,2601.241898201458
3080,2491.0797022986094
3082,2515.086343041159
3087,2471.260185752131
3089,2637.104348123635
3092,2400.624029860476
3104,2619.40020227612
3105,2476.9047674251187
3109,2349.5748173131674
3110,2571.1326631179018
3116,2489.7345248546303
3117,2452.1558972628263
3118,2477.6218414000264
3119,2415.406192499704
3120,2490.1119987170264
3121,2567.396506245168
3122,2623.1409320128623
3123,2501.287633000079
3131,2430.7776016052167
3134,2580.952444048083
3137,2536.0070477505365
3144,2502.20602127822
3146,2427.110294574576
3148,2430.966452241875
3154,2430.987394038911
3158,2573.4034808019305
3162,2561.4615491130603
3164,2610.2459724062437
3168,2492.1274644031255
3169,2569.2221996878297
3170,2486.1109233098946
3174,2454.61811968475
3176,2527.0401104502535
3177,2426.3593950635427
3178,2586.407089380929
3180,2649.5779643449105
3184,2493.349494514817
3186,2670.7888444927976
3197,2454.3161322513156
3204,2447.550104034768
3214,2459.7212095217233
3226,2628.842541861532
3229,2496.3810752759055
3234,2513.282813173231
3235,2454.1850129185304
3239,2503.4064694890762
3246,2440.87637153141
3248,2578.6751873275425
3253,2500.1022421072535
3256,2530.4212207345568
3258,2425.286160201282
3259,2577.781828037723
3263,2432.256784544217
3266,2387.1811432509758
3276,2664.275143473606
3286,2678.9664645826388
3291,2357.7198907272445
3295,2478.794446287788
3299,2435.8830222809397
3301,2498.7226494247743
3305,2505.0558137088087
3313,2624.9896116592195
3315,2422.2590594563376
3319,2538.1224945639274
3321,2486.9954759450466
3322,2665.84855113789
3324,2404.3371352403387
3326,2564.887329118827
3327,2569.706435022504
3328,2551.709070650985
3330,2468.950542368985
3331,2475.919504870257
3334,2533.2133788780334
3340,2524.1898305726536
3343,2447.748633847392
3344,2470.515321960237
3351,2501.695753286872
3353,2477.850945883598
3355,2359.4509407204073
3364,2537.453823410663
3366,2464.5699932843445
3367,2505.43888141433
3368,2630.944497420904
3369,2575.5316657023764
3372,2496.8427090856153
3374,2578.6024544910024
3380,2455.308126646653
3384,2492.6587568253867
3389,2562.520607275568
3390,2510.3927859358396
3393,2425.8338760464385
3395,2450.0067999697385
3400,2343.236506962685
3405,2460.4037758140066
3413,2590.298714458118
3417,2580.6071319716257
3429,2482.4746023620773
3443,2496.3171170395444
3446,2546.0044433599546
3448,2519.103420109449
3453,2473.3035103136285
3455,2574.1530416421497
3456,2375.349612846305
3459,2588.873439169789
3462,2577.503314071459
3463,2396.770131779916
3464,2534.929939096737
3472,2415.061061045644
3473,2436.2136978887434
3476,2415.916929596957
3480,2434.2369184270556
3483,2448.5245250901485
3486,2414.620676801921
3488,2554.0528831532365
3490,2644.4855268285205
3491,2654.5590226258064
3492,2551.509809191883
3493,2403.79220327105
3496,2549.4697991329926
3497,2520.3170056266417
3499,2366.72875631736
3502,2494.825693436946
3508,2532.73203301651
3509,2474.423936374288
3513,2421.5441014118837
3514,2703.2154318185935
3518,2361.485132103367
3527,2601.5234528502583
3528,2449.9343954684546
3532,2498.35655574783
3535,2447.411422032171
3536,2573.5777131950845
3541,2467.845074916834
3543,2686.645880675562
3544,2689.741835066711
3547,2491.2324620519694
3556,2461.8073217822657
3557,2492.6197622753043
3562,2476.3808503628375
3573,2447.3265143616914
3580,2397.8893384686
3583,2375.459648263569
3586,2466.9974013490278
3595,2583.8848786587337
3596,2501.4613627941308
3602,2411.124133382001
3605,2508.212998482523
3607,2410.652358141519
3610,2460.4037758140066
3616,2441.408363093333
3622,2495.5736237611195
3623,2535.939222172929
3625,2469.6507589860284
3635,2628.373888190281
3636,2410.4334691032354
3644,2573.906246642059
3654,2477.7090462095703
3659,2680.3358074640887
3670,2395.460475086525
3683,2645.4400295888177
3684,2560.801433620098
3689,2617.7180367532683
3691,2350.2133441842925
3696,2407.0681724818232
3705,2427.9376587089437
3707,2565.694535148755
3715,2468.6550856372046
3718,2506.32041719434
3719,2458.1249268113493
3721,2596.615418018339
3728,2537.4601822396908
3739,2516.430661993853
3741,2352.0126801036854
3744,2463.1015307593257
3750,2553.1053809113146
3754,2527.1785196559317
3764,2581.610918581147
3766,2440.0910467198833
3774,2431.8732278451876
3778,2539.0181539777996
3781,2482.739265317855
3784,2526.8188809293147
3794,2622.2278271764408
3795,2397.0838078808893
3796,2403.3161107462233
3797,2397.6328411875047
3800,2518.6043984910593
3808,2458.6135387044446
3810,2431.5303298146923
3816,2605.481070481364
3819,2514.1430832982
3824,2348.7629258267452
3826,2850.889489329923
3827,2544.457009842077
3829,2653.3548065472605
3835,2718.9036988167136
3839,2447.7922634493007
3842,2549.8325043434434
3843,2467.729114300876
3847,2561.7618488804796
3854,2297.9615505949664
3856,2520.9549260645363
3859,2452.977365747744
3860,2420.565242187815
3862,2492.057317056294
3863,2370.1865820381086
3865,2587.357901050061
3867,2628.257434586435
3869,2502.7156243587074
3870,2458.977967751661
3871,2549.403745900035
3873,2674.4423451445878
3874,2519.9716257086475
3877,2326.217202502912
3881,2483.1572449221644
3882,2385.044775021466
3885,2489.3495645015746
3888,2605.810015097925
3898,2560.972631826996
3902,2620.5677573558314
3904,2420.761633274093
3905,2529.101682766234
3911,2474.2192214799834
3920,2567.222744560768
3925,2583.352869926729
3926,2574.024606828897
3927,2598.6238535635734
3933,2685.9510435718817
3934,2735.5097258996575
3949,2605.029964115725
3950,2557.860018018037
3955,2530.1497889897537
3956,2574.0274551628672
3958,2636.38936419519
3960,2431.0675107048023
3961,2433.216639489996
3964,2560.6010787420582
3968,2565.461577251146
3975,2438.8487805797645
3982,2491.015305976469
3983,2526.074159779579
3986,2547.9613651789973
3993,2371.4087680739053
3994,2556.008014603369
3995,2399.2188618361374
3999,2337.1291025012056
4001,2478.7551476991252
4005,2608.3158942182126
4014,2533.505203558678
4020,2331.5954771715096
4029,2463.781600969937
4031,2486.0418427884274
4041,2505.208258405813
4046,2610.234522215568
4054,2462.0602138080876
4055,2577.546219187313
4058,2606.6807705242527
4065,2489.66820607381
4068,2537.797572464391
4070,2541.9970965104576
4073,2378.700988398018
4076,2482.7725537544293
4082,2399.2621046574463
4086,2575.832025054759
4091,2491.0933082312285
4095,2613.8491668332967
4101,2382.9891650749328
4105,2445.1511710208774
4108,2345.6565290327108
4110,2461.418791234976
4111,2522.3812155291403
4112,2521.228119479663
4114,2550.7647204545196
4116,2511.403120559293
4117,2433.3012844670393
4121,2537.201158276617
4124,2490.6549264317464
4126,2515.2981816947854
4129,2625.1602825397395
4133,2466.2712576401077
4138,2541.3841053168585
4143,2376.560721083634
4145,2599.445512302728
4148,2499.1787598839896
4150,2526.7527086817317
4152,2464.577226117206
4157,2385.120008337211
4172,2390.937445433923
4180,2353.237646566336
4186,2536.335669432884
4189,2549.763760862346
4192,2753.1726566676725
4193,2509.728452840759
4197,2654.2010427603323
4198,2478.848466909587
4201,2477.719155939786
4205,2555.654146094822
4213,2510.262325142075
4219,2501.2718325433834
4223,2569.635797531907
4231,2537.4474050154236
4233,2473.6098954039317
4234,2559.4462658132597
4239,2340.5823119951756
4243,2522.623911120173
4246,2562.632836734393
4250,2351.1639719424975
4251,2418.6737347253134
4267,2458.1665668442115
4268,2432.3823397681167
4270,2546.5254808995314
4272,2539.049492659022
4279,2517.233976802801
4282,2556.680007539465
4283,2479.7711332023414
4286,2346.369105827062
4287,2521.5102598945427
4288,2656.5793981525953
4290,2542.4703452334397
4293,2503.4064694890762
4296,2554.498695506949
4304,2498.5710607571045
4320,2412.9831089097383
4328,2630.5968667114166
4329,2504.8209498209194
4330,2573.2345913974495
4334,2375.3158477941756
4342,2581.5365808923166
4348,2554.0310470564127
4351,2542.883795310203
4359,2493.8608206545928
4360,2674.2091107005153
4361,2460.9865352267493
4366,2424.082130650899
4367,2554.004798613024
4371,2580.091029525143
4373,2620.5549709731004
4374,2687.668033821484
4378,2544.4087594339603
4380,2552.8546828090625
4383,2733.4006515110605
4384,2405.922725816356
4387,2548.9399074090866
4396,2530.6327497550797
4401,2451.757385565149
4403,2569.819565186258
4404,2465.5475105527
4405,2547.6997736527705
4406,2429.1536202413304
4409,2826.1902376906837
4411,2682.165417450875
4416,2642.58864456699
4419,2398.0645570662264
4420,2368.7332192318945
4422,2491.0709854882743
4429,2561.110209093642
4430,2555.4057954241293
4433,2394.131713859706
4435,2629.3305106858243
4438,2456.519288857709
4440,2516.65977344967
4441,2493.3416571207736
4447,2489.3355996089667
4448,2447.2532615851205
4456,2438.101894738387
4458,2549.7434799032117
4460,2550.5536270256343
4464,2575.7909006675377
4473,2459.154757877466
4475,2394.994958221424
4476,2386.0277611770603
4477,2456.833093744347
4480,2399.932096804023
4481,2475.706545139681
4483,2427.9341911610386
4487,2658.0999821506216
4490,2585.19181809272
4492,2325.499858565014
4500,2447.7669160036744
4502,2526.3204766303315
4503,2526.3204766303315
4515,2409.730820334106
4518,2493.7477354657863
4525,2379.010379525745
4527,2559.3566322622673
4537,2483.180681494731
4539,2648.2013763798823
4540,2534.8544429661906
4542,2536.4477379332316
4543,2522.7039682423974
4544,2458.343402311605
4546,2675.675213772313
4560,2533.4291822401783
4561,2481.34028067252
4567,2449.0190964029366
4569,2558.302508240487
4571,2517.2809991887902
4572,2581.073062570042
4580,2515.6271026856743
4587,2631.8832639352686
4592,2528.090477401583
4598,2534.2402536542795
4599,2694.001571438275
4600,2451.5037233693088
4603,2647.5248682250926
4607,2381.4800219503813
4608,2476.107834252196
4612,2514.598839049033
4622,2355.119337901743
4627,2473.480300990522
4633,2579.2827395294476
4638,2584.349666854331
4643,2488.4040008629395
4644,2538.9489774122467
4650,2565.046149483778
4651,2549.410399418684
4652,2528.2487583692887
4655,2461.6197572358665
4657,2549.738529507738
4658,2530.1437329130963
4659,2588.9176461259635
4660,2621.683572511382
4661,2693.4461538367573
4667,2456.1718529511595
4668,2634.866906164873
4669,2433.927044548967
4677,2559.290331448241
4678,2559.870788421476
4679,2526.65981076384
4680,2438.866035076413
4682,2531.643397696832
4684,2325.8703209887763
4694,2448.8450987445985
4695,2549.9682927846757
4699,2582.400449564244
4700,2766.798805464827
4706,2590.685195362156
4708,2639.533260815757
4715,2546.8760907549954
4717,2598.019862544066
4721,2593.8562657441666
4723,2656.2795532896394
4728,2470.339546960966
4732,2488.305905361263
4744,2310.2178522619824
4749,2410.757699902239
4751,2477.736330060667
4753,2422.36905466319
4761,2651.1737542231967
4766,2456.8460968923273
4767,2548.4584367916514
4772,2600.7727196361184
4789,2486.8965074142134
4790,2459.59330325986
4801,2429.083802104037
4802,2583.8893304847093
4803,2741.8552148203835
4807,2630.8777052830574
4810,2572.416931186608
4820,2438.294326351338
4824,2690.560383923666
4835,2460.542201373234
4837,2449.092775123224
4838,2444.203685152467
4841,2611.1021926350436
4848,2533.02596384023
4849,2485.9020199167967
4851,2469.3895053870033
4852,2568.738436062731
4856,2614.075458112786
4862,2569.867010003389
4864,2528.648621846663
4868,2578.302564263618
4873,2443.0690806371467
